82280,8005812,36.42093,127.38143,테크노밸리1단지
82290,8005971,36.425167,127.38464,테크노밸리7단지
44750,8002943,36.43271,127.38438,한솔아파트
44770,8001179,36.438026,127.38519,휴먼시아아파트
45590,8070004,36.438538,127.38141,송강중학교
82540,8007237,36.439793,127.38186,구즉초등학교
82520,8007236,36.440296,127.38431,구즉동주민센터
44500,8001778,36.44489,127.38408,협진운수
44480,8001780,36.445457,127.38392,협진운수
82510,8007235,36.440346,127.38412,구즉동주민센터
82530,8003056,36.43996,127.381805,구즉초등학교
82550,8003057,36.43796,127.382324,휴먼시아 1단지
82220,8005972,36.424995,127.384125,테크노밸리7단지
82230,8005846,36.421185,127.38116,테크노밸리1단지
43540,8001320,36.41783,127.37811,북대전IC네거리
43530,8002539,36.4124,127.37792,전자디자인고
46260,8007181,36.40399,127.375916,에이팩
46020,8005944,36.40003,127.374054,한국천문연구원
43500,8003041,36.39692,127.373474,국가정보자원관리원
43150,8001102,36.382385,127.37842,공동관리아파트
43110,8001325,36.37996,127.378426,대덕중학교
43210,8002203,36.37721,127.37889,엑스포과학공원
42930,8001182,36.374023,127.37792,국립중앙과학관
42910,8001742,36.372185,127.37445,보건환경연구원
42890,8001431,36.36993,127.37102,대전지방기상청
42830,8002872,36.365093,127.36284,한국과학기술원
42780,8002940,36.36263,127.35856,한빛아파트
42760,8002398,36.361362,127.35602,유성구청
80550,8005829,36.35337,127.33269,구암동
80480,8005660,36.350704,127.33156,원불교유성교당
40380,9002273,36.32574,127.32899,용계동종점
40400,8002267,36.326935,127.32988,용계2통
40420,8002271,36.329334,127.3309,용계동접수마을
41770,8002270,36.331398,127.33027,용계동
46130,8007156,36.332092,127.33451,도로교통공단
41810,8070030,36.333813,127.33826,흥도초등학교
45520,8005991,36.33707,127.33826,도안고등학교
45890,8003100,36.341488,127.33867,트리풀시티9단지
45500,8005990,36.345154,127.34042,도안센트럴시티
41240,8001775,36.35035,127.339264,봉명동
41230,8001776,36.35267,127.338554,온천1동주민센터
42060,8005574,36.357346,127.33444,유성시장
41480,8002694,36.359573,127.32464,천양원
41450,8002974,36.35962,127.319695,현충원역
41430,8001163,36.359207,127.31384,구암8통
41410,8002922,36.359524,127.30905,덕명네거리
41750,8002142,36.358303,127.30356,덕명동운암네오미아
41710,8001878,36.354275,127.30049,삼성화재연수원
41680,8002921,36.35188,127.29814,한밭대학교
41660,8003002,36.348263,127.29596,수통골삼거리
41650,9002077,36.346436,127.29511,수통골기점지
41650,8002077,36.346115,127.29532,수통골기점지
41670,8003003,36.348053,127.29619,수통골삼거리
41690,8002920,36.350746,127.29755,한밭대학교
41730,8001877,36.3543,127.30092,삼성화재연수원
41740,8002141,36.35838,127.304085,덕명동하우스토리
41400,8002923,36.36027,127.30626,덕명네거리
41420,8002589,36.359062,127.30974,주유소
41440,8001162,36.35907,127.31484,구암8통
41460,8002973,36.359344,127.32171,현충원역
41490,8002693,36.359413,127.325035,천양원
42040,8005573,36.35723,127.33475,유성시장
41250,8001774,36.35014,127.33929,봉명동
45490,8005993,36.346264,127.34013,휴먼시아4단지
45880,8003099,36.341614,127.33818,트리풀시티9단지
45510,8005992,36.337738,127.338036,도안고등학교
41800,8070029,36.333828,127.3381,흥도초등학교
46120,8007155,36.33241,127.334694,도로교통공단
41760,8002269,36.331524,127.33019,용계동
40410,8002272,36.32932,127.33084,용계동접수마을
40390,8002268,36.32694,127.32981,용계2통
40380,8005933,36.32538,127.329315,용계동종점
45380,8005932,36.324825,127.33477,용계54통
45360,8005931,36.327095,127.33471,목원대학사마을
33230,8001641,36.329678,127.33825,목원대학교
45350,8005930,36.3272,127.33465,목원대학사마을
45370,8005929,36.32485,127.334724,용계54통
40380,8002273,36.325485,127.32923,용계동종점
72350,8007016,36.191086,127.29414,벌곡면대덕리
72340,8007015,36.191757,127.29457,대덕리
72320,8007013,36.1965,127.284744,사정1리
72360,8007193,36.198257,127.281425,부엉골교
72130,8005146,36.195595,127.270996,사정2리
72080,8005165,36.195244,127.266426,새한주유소
72020,8005278,36.197105,127.26355,한삼천교
72040,8005275,36.19988,127.264084,한삼천2리
72050,8005142,36.205135,127.2658,벌곡
72100,8005144,36.20697,127.2669,벌곡농협
5176,8005176,36.20905,127.26786,양산교
72120,8005650,36.21212,127.26958,수정리
5648,8005648,36.21581,127.27078,고도리
72160,8005248,36.22173,127.27806,조령리입구
72180,8005194,36.218723,127.27895,신양3리
72300,8003126,36.215565,127.28425,신양2리
72200,8005191,36.215534,127.2862,신양2리
72210,8005189,36.215927,127.2888,신양1리
72240,8005196,36.21902,127.29254,신양리
72250,8005246,36.222454,127.29537,조동1리
34350,8002193,36.22405,127.30306,어곡교
35090,8005892,36.227345,127.302574,우명교
34250,8002221,36.230793,127.30841,오동
34280,8002214,36.231056,127.31157,영골
33930,8002517,36.23181,127.316345,장전
33950,8002835,36.239162,127.3183,평촌1통마을회관
33970,8001813,36.24089,127.32167,사기점골
34010,8001911,36.243793,127.32541,새터
34040,8001226,36.250732,127.33621,기성초등학교
33720,8003035,36.254738,127.34127,흑석네거리
33830,8001829,36.261597,127.345955,사진개
33740,8002525,36.270554,127.34144,장평보유원지
33800,8001267,36.27308,127.34391,노루벌
34470,8001896,36.27641,127.345955,상보안
34480,8001107,36.279686,127.34707,대전추모공원
34550,8001719,36.280823,127.354416,벌말
34510,8001126,36.28562,127.35239,고릿골구름다리
34540,8001129,36.288364,127.35451,괴곡동.고리골
33160,8002439,36.29771,127.35518,은아아파트
33150,8001031,36.298344,127.35393,가수원중학교
33090,8001008,36.300232,127.35167,가수원동
33030,8001017,36.30203,127.35014,가수원도서관
33070,8001029,36.30447,127.35135,가수원육교.가수원시장
33200,8001009,36.305706,127.356255,가수원네거리
30810,8002547,36.307278,127.363945,정림삼거리
30900,8002543,36.308147,127.36658,정림동
30910,8002544,36.309624,127.37183,서부소방서
30640,8002118,36.311165,127.376205,도마삼거리
30750,8001489,36.313633,127.38169,도마네거리
30770,8001492,36.314644,127.38391,도마시장
21680,8001714,36.31583,127.38794,버드내아파트
21690,8001953,36.315453,127.39004,서부종합시장
22370,8001955,36.312706,127.389,서남부터미널
21670,8003105,36.311935,127.38777,서남부터미널종점
21660,8001956,36.31511,127.38713,서남부터미널기점
30760,8001493,36.314804,127.38351,도마시장
30730,8001490,36.313805,127.38127,도마네거리
30650,8002119,36.3117,127.37665,도마삼거리
30490,8002545,36.31025,127.372375,서부소방서
30870,8002542,36.308105,127.36544,정림동
30800,8002546,36.30735,127.36225,가수원교
33020,8001018,36.301926,127.34996,가수원도서관
33080,8001019,36.30008,127.35158,가수원동
33130,8001030,36.298244,127.353745,가수원중학교
33170,8002438,36.297485,127.35515,은아아파트
33220,8003046,36.295704,127.35677,GS칼텍스저유소
34530,8001128,36.288486,127.35376,괴곡동.고리골
34500,8001127,36.285892,127.35225,고릿골구름다리
34520,8001720,36.280983,127.35444,벌말
34490,8001108,36.27981,127.34718,대전추모공원
34460,8001897,36.276516,127.3458,상보안
33790,8001266,36.272972,127.34371,노루벌
33730,8002526,36.270565,127.3412,장평보유원지
33820,8001830,36.26178,127.34574,사진개
33710,8003036,36.254856,127.3412,흑석네거리
34050,8001227,36.250916,127.336205,기성초등학교
34000,8001910,36.243614,127.32512,새터
33960,8001814,36.241,127.32157,사기점골
33940,8002834,36.239246,127.31824,평촌1통마을회관
33920,8002518,36.231895,127.31622,장전
34270,8002215,36.231174,127.3115,영골
34260,8002222,36.230988,127.30901,오동
35080,8005893,36.227283,127.30215,우명교
34340,8002192,36.224056,127.302895,어곡교
72260,8002586,36.222614,127.29529,조동1리
72230,8005195,36.219036,127.29235,신양리
72220,8005190,36.216053,127.288864,신양1리
72190,8005192,36.21575,127.28674,신양2리
72290,8003125,36.215683,127.284355,신양2리
72170,8005193,36.21883,127.279,신양3리
72150,8005247,36.221943,127.27816,조령리입구
5649,8005649,36.215775,127.2706,고도리
72110,8005651,36.212242,127.26943,수정리
5177,8005177,36.208828,127.26749,양산교
72090,8005145,36.207077,127.266785,벌곡농협
72060,8005143,36.205856,127.26595,벌곡
72030,8005276,36.199917,127.263985,한삼천2리
72010,8005277,36.197002,127.263405,한삼천교
72070,8005164,36.195133,127.26633,새한주유소
72140,8005147,36.195465,127.27101,사정2리
72360,8007192,36.198135,127.28142,부엉골교
72310,8007012,36.196377,127.28476,사정1리
72330,8007014,36.191795,127.29445,대덕리
34130,8002516,36.197174,127.33847,장안동종점
35000,8070038,36.201443,127.34054,산막골
35020,8070040,36.203888,127.34146,하산막골
35040,8070042,36.208626,127.33962,목련농원
34150,8002512,36.214123,127.33694,장안동
34170,8002523,36.220734,127.338394,장태산자연휴양림
34200,8002521,36.22197,127.342476,장태산길곡길입구
34230,8002515,36.226814,127.34574,장안저수지
34120,8002284,36.232365,127.346565,용바위
34070,8001860,36.23545,127.342415,용태울
34080,8002808,36.239403,127.34399,토옥골
33810,8001685,36.24263,127.34594,밤갈미
33780,8001605,36.247276,127.34338,매노동
33760,8001225,36.25011,127.34214,기성중학교
33700,8005958,36.2534,127.34101,기성농협
35370,8007379,36.254543,127.34313,기성동기점지
33700,8001224,36.253307,127.34091,기성농협
